post_id,post_date,post_caption,clean_caption,post_likes,comments,clean_comments
3392309438486737285,2024-06-17 09:00:19,Bu yazın keyfini DeFacto ile çıkarmaya ne dersin? 🌞 Sezon boyunca gardrobunun favorisi olacak parçalar DeFacto App ve mağazalarda! 🌸,Bu yazın keyfini DeFacto ile çıkarmaya ne dersin? 🌞 Sezon boyunca gardrobunun favorisi olacak parçalar DeFacto App ve mağazalarda! 🌸,409,"['🔥🔥❤️❤️', '🇮🇷🇮🇷🇮🇷😍😍😍🌹🌹🌹']","['🔥🔥❤️❤️', '🇮🇷🇮🇷🇮🇷😍😍😍🌹🌹🌹']"
3391509194222994483,2024-06-16 06:30:49,"Her zaman yanımızda olan, bizi cesaretlendiren, güçlü hissettiren ve sevgisini eksik etmeyen babalarımızın Babalar Günü kutlu olsun! ❤️ #DeFacto","Her zaman yanımızda olan, bizi cesaretlendiren, güçlü hissettiren ve sevgisini eksik etmeyen babalarımızın Babalar Günü kutlu olsun! ❤️ ",262,['Courage 🦁'],['Courage 🦁']
3390799449687155383,2024-06-15 07:00:15,Aileniz ve sevdiklerinizle birlikte neşe dolu bayramlar dileriz! ❤️ #DeFacto,Aileniz ve sevdiklerinizle birlikte neşe dolu bayramlar dileriz! ❤️ ,339,"['Merhaba, bayramin ilk gunu magazalar acik mi acaba?', 'Bayramda Defakto hangi saatlerde açık?', 'Merhaba bugün açık mı ?', 'bayramın ilk günü açık mı ?', 'Bayramın 1. Günü açık olacak mı acaba', 'Merhaba açık mı mağazalar', 'Merhaba bayramda mağazalar açık mi', 'Bir daha defactodan alısverıs yapmayacagım\n\nMagazada 400\n\nOnlıne 230\n\nBu kadar farkmı olur']","['Merhaba, bayramin ilk gunu magazalar acik mi acaba?', 'Bayramda Defakto hangi saatlerde açık?', 'Merhaba bugün açık mı ?', 'bayramın ilk günü açık mı ?', 'Bayramın . Günü açık olacak mı acaba', 'Merhaba açık mı mağazalar', 'Merhaba bayramda mağazalar açık mi', 'Bir daha defactodan alısverıs yapmayacagım  Magazada   Onlıne   Bu kadar farkmı olur']"
3390784339354198846,2024-06-15 06:30:14,Önce DeFacto’ya sonra sevdiklerinizle bayramlaşmaya! ✨ Sevdiklerinizle birlikte mutlu bir bayram geçirmenizi dileriz. ❤️ #DeFacto,Önce DeFacto’ya sonra sevdiklerinizle bayramlaşmaya! ✨ Sevdiklerinizle birlikte mutlu bir bayram geçirmenizi dileriz. ❤️ ,302,['🇮🇷🇮🇷🇮🇷🌹😍😍😍😍'],['🇮🇷🇮🇷🇮🇷🌹😍😍😍😍']
3390769250296070752,2024-06-15 06:00:15,"Sevdiklerinizle bir arada olacağınız, sağlık ve mutluluk dolu bir bayram geçirmeniz dileğiyle! 🌸 İyi bayramlar! ❤️ #DeFacto","Sevdiklerinizle bir arada olacağınız, sağlık ve mutluluk dolu bir bayram geçirmeniz dileğiyle! 🌸 İyi bayramlar! ❤️ ",396,"['🇮🇷🇮🇷🇮🇷🌹🌹😍😍😍', '@afrasaracoglu 🔥']","['🇮🇷🇮🇷🇮🇷🌹🌹😍😍😍', ' 🔥']"
3390255958902447218,2024-06-14 13:00:26,"Bayram kombinin için aradığın her şey DeFacto’da! 🤩 Hadi, önce DeFacto’ya sonra bayramlaşmaya! ❤️","Bayram kombinin için aradığın her şey DeFacto’da! 🤩 Hadi, önce DeFacto’ya sonra bayramlaşmaya! ❤️",244,"['🔥🔥❤️❤️❤️', 'Batuhan Karacakaya ile reklam çekimi yapın onu görmek istiyoruz 😍👏', 'Dm bakar mısınız lutfen']","['🔥🔥❤️❤️❤️', 'Batuhan Karacakaya ile reklam çekimi yapın onu görmek istiyoruz 😍👏', 'Dm bakar mısınız lutfen']"
3390195501167223034,2024-06-14 11:00:19,Bayramda da sadeliğin ve şıklığın adresi: DeFacto! 🤍 Daha fazlasını incelemek için DeFacto App ve mağazaları ziyaret et! ✨,Bayramda da sadeliğin ve şıklığın adresi DeFacto! 🤍 Daha fazlasını incelemek için DeFacto App ve mağazaları ziyaret et! ✨,456,"['💖💖', '🔥', '👏👏👏👏', 'Muhteşem gözüküyor👏❤️', '@fat.jafary.7']","['💖💖', '🔥', '👏👏👏👏', 'Muhteşem gözüküyor👏❤️', '.jafary.']"
3390135186027301303,2024-06-14 09:00:29,Miniklere çok yakışacak bayramlıklar DeFacto’da! 🥰 Hadi keşfetmek için DeFacto App ve mağazalara! 💖,Miniklere çok yakışacak bayramlıklar DeFacto’da! 🥰 Hadi keşfetmek için DeFacto App ve mağazalara! 💖,402,"['🇮🇷🇮🇷🇮🇷🌹🌹🌹😍😍😍', '❤️❤️❤️']","['🇮🇷🇮🇷🇮🇷🌹🌹🌹😍😍😍', '❤️❤️❤️']"
3389531199758349831,2024-06-13 13:00:28,Flaş Flaş Flaş! ✨ Modern şıklıkta @afrasaracoglu gibi ol! 😎 Elbise sezonunun trend parçalarını keşfetmek için DeFacto App ve mağazaları ziyaret et! ❤️ #AfraxDeFacto,Flaş Flaş Flaş! ✨ Modern şıklıkta  gibi ol! 😎 Elbise sezonunun trend parçalarını keşfetmek için DeFacto App ve mağazaları ziyaret et! ❤️ ,3764,"['bunlari siteye de yukler misiniz admincim', '😍😍😍', '🖤✨', '🖤✨🖤✨🖤✨🖤', '🖤🖤🖤', 'Defacto the best choice queen Afra 👑', 'Admincim böyle fotoğrafları sade halini Paylaşır mısın 🙏🏻', 'Afra Saraçoğlu 🖤👑', 'bu fotoların orjinallerinide alsak?\U0001f979', '🖤', 'Afim benim maşallah sana bu ne güzellik ya yine ve yeniden parlıyosun sen hep parla böyle ❤️🔥', '🔥❤️', 'Bu fotoğrafları sade halini Paylaşır mısınız', '@afrasaracoglu bu güzellik şaka mı ?🖤', 'Cok güzel oha bayıldım 😱😱❤️ @defacto', 'Gözlerimizi alamadigimiz o guzellik', 'Maşallah benim bebeğime çok güzel gözlerde çok güzel ❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥', 'Afraaaa 😍🌹', 'Afra Saraçoğlu’nun şıklığından gözlerimizi alamıyoruz❤️\u200d🔥', 'Afraaaa🖤🖤🖤🖤', '🐸🐸🐸🐸🐸', '✨✨✨✨', '🔥🔥🔥🔥', '✨✨✨✨', '😍😍😍', '🔥🔥🔥', '❤️❤️❤️', '🖤🖤🖤', '✨✨✨', '🖤🖤🖤', '✨', '🔥🔥🔥', '🌹🌹🌹', '🖤🖤', 'Üffffff bebekkk🔥🔥🔥🧿@afrasaracoglu', '😍', '❤❤❤❤', '🔥🔥🔥❤️❤️❤️', 'Wow', 'Guzelim❤️❤️🌹🌹🌹', '😍😍', '😍', '😍', '😍😍😍😍😍😍😍😍', 'Oofffff💅💅💅💅💅👸🏼👸🏼👸🏼👸🏼❤️❤️', 'Afiiii\U0001f979\U0001f979\U0001f979\U0001faf6🏽\U0001faf6🏽\U0001faf6🏽\U0001faf6🏽', '😉❤️\u200d🔥\U0001fae0', 'Kralice💅💅👸🏼❤️❤️🧿', '🦋🖤', 'Cicek gibi🌹🌹🌹🌹🥰🥰🥰🥰', 'Stunning ✨🖤', 'A STAR ✨', '❤❤⭐', 'İnnnnnnnnnnnnnn LOVE with this dresss 😍😍😍❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥', 'Bebek surat ♥️🧿', 'Woooooowwww', '😍😍😍😍😍😍😍😍😍😍😍😍😍😍', '🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥', 'Afra🖤🤍', '♥️😍🚀', '💥💥💥💥', '🔥🔥🔥🔥😍😍😍😍😍', 'Afra saraçoğlu 👑👑👑🧿🧿🙏', 'Mert ramadan demir istiyourz', 'Afra Saraçoğlu🖤🔥', 'Afra 😍🔥🔥🔥', '😍😍', '🔥🔥🔥', '🔥🔥🔥', 'Perfect', '❤️❤️❤️❤️', '🔥🔥🔥🔥', '😍😍😍😍', '🌹🌹🌹🌹🌹', '❤️', 'Su gibisinnn su gibisinnnnnn 😍😍😍😍', '🔥', '🖤🖤🖤🖤🖤BEAUTY', '🔥', 'Afra🌹❤️', 'Trop belle 😍😍🔥🔥🔥', ""J'adore la robe 😍❤️"", 'MUHTEŞEM 🔥🔥🔥', 'Afra Saraçoglu 🖤🖤🖤🖤🖤', '❤️❤️❤️❤️❤️❤️❤️', '❤️❤️❤️', '❤️', '❤️❤️❤️', '❤️❤️', '❤️', '❤️', '❤️', 'Fdffd PM', '🖤🔥']","['bunlari siteye de yukler misiniz admincim', '😍😍😍', '🖤✨', '🖤✨🖤✨🖤✨🖤', '🖤🖤🖤', 'Defacto the best choice queen Afra 👑', 'Admincim böyle fotoğrafları sade halini Paylaşır mısın 🙏🏻', 'Afra Saraçoğlu 🖤👑', 'bu fotoların orjinallerinide alsak?\U0001f979', '🖤', 'Afim benim maşallah sana bu ne güzellik ya yine ve yeniden parlıyosun sen hep parla böyle ❤️🔥', '🔥❤️', 'Bu fotoğrafları sade halini Paylaşır mısınız', ' bu güzellik şaka mı ?🖤', 'Cok güzel oha bayıldım 😱😱❤️ ', 'Gözlerimizi alamadigimiz o guzellik', 'Maşallah benim bebeğime çok güzel gözlerde çok güzel ❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥', 'Afraaaa 😍🌹', 'Afra Saraçoğlu’nun şıklığından gözlerimizi alamıyoruz❤️\u200d🔥', 'Afraaaa🖤🖤🖤🖤', '🐸🐸🐸🐸🐸', '✨✨✨✨', '🔥🔥🔥🔥', '✨✨✨✨', '😍😍😍', '🔥🔥🔥', '❤️❤️❤️', '🖤🖤🖤', '✨✨✨', '🖤🖤🖤', '✨', '🔥🔥🔥', '🌹🌹🌹', '🖤🖤', 'Üffffff bebekkk🔥🔥🔥🧿', '😍', '❤❤❤❤', '🔥🔥🔥❤️❤️❤️', 'Wow', 'Guzelim❤️❤️🌹🌹🌹', '😍😍', '😍', '😍', '😍😍😍😍😍😍😍😍', 'Oofffff💅💅💅💅💅👸🏼👸🏼👸🏼👸🏼❤️❤️', 'Afiiii\U0001f979\U0001f979\U0001f979\U0001faf6🏽\U0001faf6🏽\U0001faf6🏽\U0001faf6🏽', '😉❤️\u200d🔥\U0001fae0', 'Kralice💅💅👸🏼❤️❤️🧿', '🦋🖤', 'Cicek gibi🌹🌹🌹🌹🥰🥰🥰🥰', 'Stunning ✨🖤', 'A STAR ✨', '❤❤⭐', 'İnnnnnnnnnnnnnn LOVE with this dresss 😍😍😍❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥', 'Bebek surat ♥️🧿', 'Woooooo', '😍😍😍😍😍😍😍😍😍😍😍😍😍😍', '🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥', 'Afra🖤🤍', '♥️😍🚀', '💥💥💥💥', '🔥🔥🔥🔥😍😍😍😍😍', 'Afra saraçoğlu 👑👑👑🧿🧿🙏', 'Mert ramadan demir istiyourz', 'Afra Saraçoğlu🖤🔥', 'Afra 😍🔥🔥🔥', '😍😍', '🔥🔥🔥', '🔥🔥🔥', 'Perfect', '❤️❤️❤️❤️', '🔥🔥🔥🔥', '😍😍😍😍', '🌹🌹🌹🌹🌹', '❤️', 'Su gibisinnn su gibisinnnnnn 😍😍😍😍', '🔥', '🖤🖤🖤🖤🖤BEAUTY', '🔥', 'Afra🌹❤️', 'Trop belle 😍😍🔥🔥🔥', 'Jadore la robe 😍❤️', 'MUHTEŞEM 🔥🔥🔥', 'Afra Saraçoglu 🖤🖤🖤🖤🖤', '❤️❤️❤️❤️❤️❤️❤️', '❤️❤️❤️', '❤️', '❤️❤️❤️', '❤️❤️', '❤️', '❤️', '❤️', 'Fdffd PM', '🖤🔥']"
3389470854493769877,2024-06-13 11:00:34,Bu sezonun vazgeçilmezi olacak parçalar şimdiden belli! 👉🏻 @afrasaracoglu’nun favori elbise modelleri DeFacto App ve mağazalarda seni bekliyor! 😍 #AfraxDeFacto,Bu sezonun vazgeçilmezi olacak parçalar şimdiden belli! 👉🏻 ’nun favori elbise modelleri DeFacto App ve mağazalarda seni bekliyor! 😍 ,9490,"['❤️❤️❤️', '😍😍😍😍', 'Afii😍😍', '😍', 'Bidirik 🤍', '#afrasaraçoğlu😍🌸🌺', 'Bebeğim 😍❤️', 'Kızımm❤️', '\U0001fa77\U0001fa77\n\n❤️❤️❤️🔥', 'Afram 🔥❤️😍', '🧿🌹💥', '💐💐💐💐💐💐💐💐💐💐💐', 'Muñeca hermosa Afra \U0001fa75🌸', 'Üffff çok güzelsin afra 🌸🧿🧿@afrasaracoglu', 'Mühteşem @afrasaracoglu', 'Güzelim gelmiş 🥰', 'Müthiş😍😍😍', 'Afrooo😍😍', '😍😍😍', '🧿💋🧿💋', '😍', '#AfraSaraçoğlu ❤️❤️❤️', 'Bebek sürat 😍', '#AfraSaraçoğlu ❤️❤️', 'Afroşum benim çiçek kızım 💐💐💐', 'çiçeğimmm😍', 'Çiçeğim 🌼', '😍🌷', 'So beautiful 😍🔥', '#afrasaraçoğlu 🔥🔥', 'Monísima, monísima 😍🌸', 'She is 🌷\U0001fa77🌷\U0001fa77', '#AfraSaraçoğlu 🔥🔥🔥', '❤️❤️❤️❤️', '🔥🔥', '❤️❤️🔥🔥🔥', 'afi ❤️❤️❤️', 'كيووووت 😍💐', '❤️❤️', 'Afra💐', 'Afii ❤️', 'Afim benim bu ne güzellik ya maşallah sana nazar değmesin sana bebeğim benim bebeğim ❤️🌼🌼🌼🌼🌼', 'Çiçek gibi 🌸💐\U0001fa77', 'Cicegimmm guzelllllll ❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥🔥🔥🔥🔥', 'Çiçeğim❤️❤️', '🔥🔥🔥🔥🔥', '@afrasaracoglu kraliçem çok güzelsin 💜', 'çiçeğimmmmm 💐💐', '💐💐💐🌸🌸🌸🌸', 'Maşallah aşırı güzel bir kız 🌸🎀\U0001fa77🌷', '🤍', 'prensesimmm💖💖💗💗💞💞', '@afrasaracoglu I can buy flowers for myself🎀💅🏻🌷🌸\U0001fa77', '❤️', '😍❤️', 'Güzelliğe bak ❤️❤️', 'Aşşşşkım', '#afrasaraçoglu🔥❤️❤️', '😍👏👏👏🙌❤️', '❤️❤️❤️', 'Beautiful \U0001fa75', 'Afranin guzelligi sıradan parcaları bile harika taşımasi sen nasil guzelsin be💥💥💥💥💥', '#afrasaraçoğlu @afrasaracoglu', '😍🤍', 'Benim güzel kızım 🤍', '❤️❤️🔥🔥', '🔥🔥🔥', 'Love afra love defacto ❤️❤️❤️❤️❤️', 'Fantastic grill 🔥🔥🔥🔥🔥', 'Guzlimmm❤️❤️❤️', 'Missss gibi 🌸🦄 @afrasaracoglu', 'Hottt🔥❤️', '🤍\U0001fa77\U0001faf6🌷', '#afrasaraçoğlu 🌹💚🔥', '\U0001fa77\U0001fa77', '🌹🌹🌹🌹🌹🌹🌹', '😍😍😍😍😍', '🤍🤍', '😍😍😍😍😍😍😍😍😍', '❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️', '🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥', '🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩', '🦋🦋🦋🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸', '🧿🧿🧿', '#AfraSaraçoğlu \U0001fa75', '🔥🔥🔥', 'Wow ❤️❤️❤️❤️', '😍😍😍', '\U0001fa75\U0001fa75\U0001fa75\U0001fa75', 'Afra,🌸\U0001fab7🌷🌺🥀🌹🏵️', 'Afoli🌸🤍', '👏👏👏👏👏👏👏', '😍😍😍😍😍😍', '🙌🙌🙌🙌🙌', '❤️❤️❤️❤️', 'Çiçekten daha güzel olması 🌸💕😍💜\U0001fabd', 'Afraaaa\U0001fa75🤍\U0001fa77💛', '🌸🌸🌸🌸🌸🌸🌸']","['❤️❤️❤️', '😍😍😍😍', 'Afii😍😍', '😍', 'Bidirik 🤍', '😍🌸🌺', 'Bebeğim 😍❤️', 'Kızımm❤️', '\U0001fa77\U0001fa77  ❤️❤️❤️🔥', 'Afram 🔥❤️😍', '🧿🌹💥', '💐💐💐💐💐💐💐💐💐💐💐', 'Muñeca hermosa Afra \U0001fa75🌸', 'Üffff çok güzelsin afra 🌸🧿🧿', 'Mühteşem ', 'Güzelim gelmiş 🥰', 'Müthiş😍😍😍', 'Afrooo😍😍', '😍😍😍', '🧿💋🧿💋', '😍', ' ❤️❤️❤️', 'Bebek sürat 😍', ' ❤️❤️', 'Afroşum benim çiçek kızım 💐💐💐', 'çiçeğimmm😍', 'Çiçeğim 🌼', '😍🌷', 'So beautiful 😍🔥', ' 🔥🔥', 'Monísima, monísima 😍🌸', 'She is 🌷\U0001fa77🌷\U0001fa77', ' 🔥🔥🔥', '❤️❤️❤️❤️', '🔥🔥', '❤️❤️🔥🔥🔥', 'afi ❤️❤️❤️', 'كيووووت 😍💐', '❤️❤️', 'Afra💐', 'Afii ❤️', 'Afim benim bu ne güzellik ya maşallah sana nazar değmesin sana bebeğim benim bebeğim ❤️🌼🌼🌼🌼🌼', 'Çiçek gibi 🌸💐\U0001fa77', 'Cicegimmm guzelllllll ❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥🔥🔥🔥🔥', 'Çiçeğim❤️❤️', '🔥🔥🔥🔥🔥', ' kraliçem çok güzelsin 💜', 'çiçeğimmmmm 💐💐', '💐💐💐🌸🌸🌸🌸', 'Maşallah aşırı güzel bir kız 🌸🎀\U0001fa77🌷', '🤍', 'prensesimmm💖💖💗💗💞💞', ' I can buy flowers for myself🎀💅🏻🌷🌸\U0001fa77', '❤️', '😍❤️', 'Güzelliğe bak ❤️❤️', 'Aşşşşkım', '🔥❤️❤️', '😍👏👏👏🙌❤️', '❤️❤️❤️', 'Beautiful \U0001fa75', 'Afranin guzelligi sıradan parcaları bile harika taşımasi sen nasil guzelsin be💥💥💥💥💥', ' ', '😍🤍', 'Benim güzel kızım 🤍', '❤️❤️🔥🔥', '🔥🔥🔥', 'Love afra love defacto ❤️❤️❤️❤️❤️', 'Fantastic grill 🔥🔥🔥🔥🔥', 'Guzlimmm❤️❤️❤️', 'Missss gibi 🌸🦄 ', 'Hottt🔥❤️', '🤍\U0001fa77\U0001faf6🌷', ' 🌹💚🔥', '\U0001fa77\U0001fa77', '🌹🌹🌹🌹🌹🌹🌹', '😍😍😍😍😍', '🤍🤍', '😍😍😍😍😍😍😍😍😍', '❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️', '🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥', '🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩', '🦋🦋🦋🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸', '🧿🧿🧿', ' \U0001fa75', '🔥🔥🔥', 'Wow ❤️❤️❤️❤️', '😍😍😍', '\U0001fa75\U0001fa75\U0001fa75\U0001fa75', 'Afra,🌸\U0001fab7🌷🌺🥀🌹🏵️', 'Afoli🌸🤍', '👏👏👏👏👏👏👏', '😍😍😍😍😍😍', '🙌🙌🙌🙌🙌', '❤️❤️❤️❤️', 'Çiçekten daha güzel olması 🌸💕😍💜\U0001fabd', 'Afraaaa\U0001fa75🤍\U0001fa77💛', '🌸🌸🌸🌸🌸🌸🌸']"
