post_id,post_date,post_caption,clean_caption,post_likes,comments,clean_comments
3392310226923636254,2024-06-17 09:02:42,"PB Open House ⌂
Summer Looks by @ariadnatb",PB Open House ⌂ Summer Looks by ,7109,"['When are the knee high leather boots in sand restocking??', 'The tops omg 😍😍😍', 'Qué pasada la nueva colección ✨🐚', 'I need help with an order but haven’t gotten a response…… can you please respond to me?', 'Adoro toda la colección 😍', 'Be careful and don’t buy in the app!! They are selling clothes without stock and don’t return your money. $camm3rs', 'Qual a referência dos jeans? Obrigada', 'Can’t wait to try them 🤩', 'DON’T BUY ANYTHING FROM THIS BRAND ! BAD QUALITY AND NO RESPONSIBILITY!', '❤️ perfection🔥', 'Nos encantan los looks de verano de PB , Muy fans 🙂🌈❤', '😍😍😍', '🤝', 'Vaya cuadro 😅', 'Looks del verano: pantalones largos 💀💀💀. Cómo se nota que no piensan en el sur de España', 'Hecha un cuadro hija👍🏽', '😑', 'Parece pordiosera']","['When are the knee high leather boots in sand restocking??', 'The tops omg 😍😍😍', 'Qué pasada la nueva colección ✨🐚', 'I need help with an order but haven’t gotten a response…… can you please respond to me?', 'Adoro toda la colección 😍', 'Be careful and don’t buy in the app!! They are selling clothes without stock and don’t return your money. $cammrs', 'Qual a referência dos jeans? Obrigada', 'Can’t wait to try them 🤩', 'DON’T BUY ANYTHING FROM THIS BRAND ! BAD QUALITY AND NO RESPONSIBILITY!', '❤️ perfection🔥', 'Nos encantan los looks de verano de PB , Muy fans 🙂🌈❤', '😍😍😍', '🤝', 'Vaya cuadro 😅', 'Looks del verano pantalones largos 💀💀💀. Cómo se nota que no piensan en el sur de España', 'Hecha un cuadro hija👍🏽', '😑', 'Parece pordiosera']"
3391554083267908419,2024-06-16 07:59:34,Current mood: sun-kissed ☀️,Current mood sun-kissed ☀️,3286,"['I need help with an order but haven’t gotten a response…… can you please respond to me?', 'Beautiful ☺️', 'Pull and bear  de Madrid (H2 ocio) .No hay ni un solo dependiente para cobrar', '❤️❤️', '❤️❤️', '🔥🔥❤️❤️❤️', '❤️❤️❤️', 'What a beauty 💖', '😍😍', 'Pull and bear de  Madrid [H2 Ocio].\nNo hay ni un solo dependiente para cobrar.La única opción es el pago en cajas de autocobro donde sólo podemos hacerlo nosotros e inclusive quitar el dispositivo antirrobo metálico. Nunca más compraré en esta tienda. Te cobran y encima tienes que hacer tú el trabajo mientras que despiden a dependientes.Estafa absoluta y vergüenza.', 'Magnificent 🔥🙌', 'Hello sir/madam\nIf I order two bags online tomorrow What day will I receive due to holidays? \nI am living in basiskele of koceali province']","['I need help with an order but haven’t gotten a response…… can you please respond to me?', 'Beautiful ☺️', 'Pull and bear  de Madrid (H ocio) .No hay ni un solo dependiente para cobrar', '❤️❤️', '❤️❤️', '🔥🔥❤️❤️❤️', '❤️❤️❤️', 'What a beauty 💖', '😍😍', 'Pull and bear de  Madrid [H Ocio]. No hay ni un solo dependiente para cobrar.La única opción es el pago en cajas de autocobro donde sólo podemos hacerlo nosotros e inclusive quitar el dispositivo antirrobo metálico. Nunca más compraré en esta tienda. Te cobran y encima tienes que hacer tú el trabajo mientras que despiden a dependientes.Estafa absoluta y vergüenza.', 'Magnificent 🔥🙌', 'Hello sir/madam If I order two bags online tomorrow What day will I receive due to holidays?  I am living in basiskele of koceali province']"
3390965284095845957,2024-06-15 12:29:44,Refreshing news: summer is around the corner 🌊,Refreshing news summer is around the corner 🌊,2059,"['❤️\u200d🔥Beautiful ❤️\u200d🔥', 'Beautiful ✨☀️', ""That's the activity dude 🤭"", '🔥', 'MANU PORQUE SALES EN EL ANUNCIO BRO 😭😭😭', 'Still waiting my money back', 'Be careful with the app.']","['❤️\u200d🔥Beautiful ❤️\u200d🔥', 'Beautiful ✨☀️', 'Thats the activity dude 🤭', '🔥', 'MANU PORQUE SALES EN EL ANUNCIO BRO 😭😭😭', 'Still waiting my money back', 'Be careful with the app.']"
3390827091929161755,2024-06-15 07:55:10,That’s how summer feels like 🌺🌼🍊,That’s how summer feels like 🌺🌼🍊,4245,"['😍😍', 'So cute 😍', 'These pants', '❤️❤️ stunning ❤️', '🔥🔥🔥my stunning girl', '❤️❤️', '🍧', '🔥👏', '🔥🔥', '😍😍', '😍😍']","['😍😍', 'So cute 😍', 'These pants', '❤️❤️ stunning ❤️', '🔥🔥🔥my stunning girl', '❤️❤️', '🍧', '🔥👏', '🔥🔥', '😍😍', '😍😍']"
3390112490036053088,2024-06-14 08:15:23,"Proud to love 🩷

The creative collection of Pull&Bear x @iscreamcolour",Proud to love 🩷  The creative collection of Pull&Bear x ,4890,"['Feel like a Karol G collab', 'is it on the online shop already ??😍😍', 'Karol g vibes ✨', 'Estará en México la colección?', 'This is so cute, add an adult version', '\U0001faf6🏻\U0001faf6🏻\U0001faf6🏻', 'I love it!!', 'Nos encanta la moda Pull & Bear 🙂🌈❤', 'Karol G 🔥', 'KAROL G?????? 😮', 'I need all but i live in Colombia', 'Boycott', '@pullandbear When will the scarf be back in stock for Ireland?']","['Feel like a Karol G collab', 'is it on the online shop already ??😍😍', 'Karol g vibes ✨', 'Estará en México la colección?', 'This is so cute, add an adult version', '\U0001faf6🏻\U0001faf6🏻\U0001faf6🏻', 'I love it!!', 'Nos encanta la moda Pull & Bear 🙂🌈❤', 'Karol G 🔥', 'KAROL G?????? 😮', 'I need all but i live in Colombia', 'Boycott', ' When will the scarf be back in stock for Ireland?']"
3390102694071121676,2024-06-14 08:01:25,"Being proud has to do with the freedom to express yourself just the way you want. To do, live and love following your own sense that tells you that’s the right way.

We have created alongside the illustrator and graphic designer Humberto Cruz the representation of what being “Proud to love” means to us. The result: an instant creative bonding that led to this collection.","Being proud has to do with the freedom to express yourself just the way you want. To do, live and love following your own sense that tells you that’s the right way.  We have created alongside the illustrator and graphic designer Humberto Cruz the representation of what being “Proud to love” means to us. The result an instant creative bonding that led to this collection.",3756,"['YAAASSSSS🥲🥲😍😍', 'Para los que tienen la duda, pull&bear colaboró con el mismo artista que diseñó la portada del album de Karol G 💖💖💖', '🔥🔥🔥🔥', 'La Propia fuente De #mañanaserabonito de #karolg', '😍', '❤️', 'DONT BUY IN THE APP!! THEY SELL CLOTHES WITHOUT STOCK AND AFTER DONT GIVE YOU BACK YOUR MONEY. I HAVE 6 MONTHS WAITING MY MONEY OR VOUCHERS. $CAMMERS', '🙂🌈❤', '👏🏻👏🏻👏🏻 @iscreamcolour so proud of you 🙌', '@gonzcubas  aquí no hay pull and bear ☹️']","['YAAASSSSS🥲🥲😍😍', 'Para los que tienen la duda, pull&bear colaboró con el mismo artista que diseñó la portada del album de Karol G 💖💖💖', '🔥🔥🔥🔥', 'La Propia fuente De  de ', '😍', '❤️', 'DONT BUY IN THE APP!! THEY SELL CLOTHES WITHOUT STOCK AND AFTER DONT GIVE YOU BACK YOUR MONEY. I HAVE  MONTHS WAITING MY MONEY OR VOUCHERS. $CAMMERS', '🙂🌈❤', '👏🏻👏🏻👏🏻  so proud of you 🙌', '  aquí no hay pull and bear ☹️']"
3389415216280573419,2024-06-13 09:10:01,It’s never a bad time to remember the festival looks of the #pullandbearcommunity 💭,It’s never a bad time to remember the festival looks of the  💭,3625,"['Nos encantan los conjuntos de Pull&Bear 🙂🌈❤', 'ly', 'چقدر شیکه', 'Mamma mia patrizio 😍', 'Nice one 🔥🙌', '❤️', '💚💚💚', '$cammers', '🔥🔥🔥l', 'Six months waiting the return of my money. Don’t buy in the app they are selling clothes without stock!! And after don’t give you back your money.', 'IMPAZZISCO', '@patrizio_morellato 💙❤️', '@pullandbear Un jean 👖 homme acheté le 11/05 qui se déchire au niveau des fesses après le cours d’EPS de mon fils / La responsable du Pull&bear So ouest de Levallois qui dit qu’elle ne peut rien faire / votre SAV joignable seulement de 10 à 13…', '@kenzo8313_ débloque manon vouge']","['Nos encantan los conjuntos de Pull&Bear 🙂🌈❤', 'ly', 'چقدر شیکه', 'Mamma mia patrizio 😍', 'Nice one 🔥🙌', '❤️', '💚💚💚', '$cammers', '🔥🔥🔥l', 'Six months waiting the return of my money. Don’t buy in the app they are selling clothes without stock!! And after don’t give you back your money.', 'IMPAZZISCO', ' 💙❤️', ' Un jean 👖 homme acheté le / qui se déchire au niveau des fesses après le cours d’EPS de mon fils / La responsable du Pull&bear So ouest de Levallois qui dit qu’elle ne peut rien faire / votre SAV joignable seulement de  à …', ' débloque manon vouge']"
3388665660089663659,2024-06-12 08:20:47,"Hold my ice cream, please 🍨","Hold my ice cream, please 🍨",4479,"['Ate.', '🔥🔥', 'Dont buy in the app always the clothes are not in stock', 'чозабретто', '$cammers', 'El verdadero cae con estilo 😻', 'la bolea de zidane', '🍨', 'Amazing shoot', '❤️', 'كام سعر', '🍧🤸🏽\u200d♂️', 'bRO stepped on a banana peel🤯 - 1500 aura', '🔥', '🍦🍦🍦🍦🍦', 'Six months waiting the return of my money. Don’t buy in the app they are selling clothes without stock!! And after don’t give you back your money.', '@yiskid_ 🔥❤️', '@kenzo8313_ débloque manon']","['Ate.', '🔥🔥', 'Dont buy in the app always the clothes are not in stock', 'чозабретто', '$cammers', 'El verdadero cae con estilo 😻', 'la bolea de zidane', '🍨', 'Amazing shoot', '❤️', 'كام سعر', '🍧🤸🏽\u200d♂️', 'bRO stepped on a banana peel🤯 -  aura', '🔥', '🍦🍦🍦🍦🍦', 'Six months waiting the return of my money. Don’t buy in the app they are selling clothes without stock!! And after don’t give you back your money.', ' 🔥❤️', ' débloque manon']"
3387932301009031088,2024-06-11 08:03:44,Jorts have officially entered the chat 💬,Jorts have officially entered the chat 💬,3253,"['😍😍', 'Hello, i need some sizing advice. I have sent a dm. Thanks', '🔥', 'So cute 🤍', 'Superb', 'Be careful dont buy in the app they are selling clothes they don’t have and after dont return your money', 'Sent a DM', 'why most of the posts starring women, it should be a space for men also..', ""Anyone thinking of ordering online don't. my top came with a hole and dirt smeared on it. I'm proper angry leaving reviews everywhere"", '@kenzo8313_ débloque @user_mrsii']","['😍😍', 'Hello, i need some sizing advice. I have sent a dm. Thanks', '🔥', 'So cute 🤍', 'Superb', 'Be careful dont buy in the app they are selling clothes they don’t have and after dont return your money', 'Sent a DM', 'why most of the posts starring women, it should be a space for men also..', 'Anyone thinking of ordering online dont. my top came with a hole and dirt smeared on it. Im proper angry leaving reviews everywhere', ' débloque ']"
3387205334273889242,2024-06-10 08:01:06,"On a scale of 1 to @adelefarine, how Parisian are you? ☕️","On a scale of  to , how Parisian are you? ☕️",1866,"['Parisians don’t take the subway? 😂', 'I’m Parisian, of course I live in an overpriced little box 😂 also, we do take the subway (depending where you live & work), and the subway is packed every morning let me tell you 😂', '❤️❤️❤️', 'I’m parisian, of course I take my LV bag with me when I go out to carry a baguette in it 😂 (based on true story)', 'پرژن ❌ برژیون✅😂', '<3', '😍😍😍', 'In Paris, of course, I am unfriendly and always have a condemning look on my face!', 'Never shopping at your Seville store. Worst customer service. Very rude. No smile - ask for lost & found - no help from two associates. 👎👎👎👎', 'Never shopping at monterrey mexico stores worst customer service worst quality in snikers! And also delete my posts in Facebook publicity']","['Parisians don’t take the subway? 😂', 'I’m Parisian, of course I live in an overpriced little box 😂 also, we do take the subway (depending where you live & work), and the subway is packed every morning let me tell you 😂', '❤️❤️❤️', 'I’m parisian, of course I take my LV bag with me when I go out to carry a baguette in it 😂 (based on true story)', 'پرژن ❌ برژیون✅😂', '<', '😍😍😍', 'In Paris, of course, I am unfriendly and always have a condemning look on my face!', 'Never shopping at your Seville store. Worst customer service. Very rude. No smile - ask for lost & found - no help from two associates. 👎👎👎👎', 'Never shopping at monterrey mexico stores worst customer service worst quality in snikers! And also delete my posts in Facebook publicity']"
